Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Huechuraba","18-04-2020","House","Propiedades usadas","215 m²","4","4","1","7 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564903-calle-del-manantial-guanaco-norte-uda#position=29&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Espectacular casa con gran plaza cerca de Pedro Fontova Casa solida de 3 pisos en barrio cerrado vigilancia y acceso controlado Primer piso: Living comedor separado cocina amoblada y equipada loggia y patio con riego automático terraza y piscina. Segundo piso: Dormitorio principal en suite 2 dormitorios y baño Tercer piso: Un gran dormitorio sala de estar y baño Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: caldera Calefacción: caldera Características propiedad comedor de diario living comedor separado piscina riego automático terraza con techo cocina amoblada Características comunidad accesos controlados circuito cerrado de tv"
"portal inmobiliario","Huechuraba","9/6/2020","House","Propiedades usadas","190 m²","4","2","3","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5656575-del-manantial-santa-marta-de-huechuraba-uda#position=23&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Construcción de dos pisos con cuatro dormitorios dos baños living comedor cocina con logia terraza cerrada. Primer piso con cerámica segundo piso con alfombra. Tiene una bodega y espacio para estacionar 3 autos."
"portal inmobiliario","Huechuraba","16-04-2020","House","Propiedades usadas","172 m²","5","3","1","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5561999-vende-pedro-fontova-corredora-no-dejar-de-ver-uda#position=31&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción EXCELENTE CONDOMINIO 3 PISOS!!! A PASOS DE COMERCIO COLEGIO Y LOCOMOCION!!! NO DEJAR DE VISITAR!!! PRIMER PISO: Hall de entrada con piso flotante. living comedor separados con piso flotante. Un dormitorio en suite. Cocina amblada y equipada con cocina encimera horno y campana comedor de diario. Gran logia techada y cerrada. Baño de visitas. SEGUNDO PISO: Subida escala alfombrada. Tres dormitorios principal en suite. Un Baño completo. TODO CON PISO FLOTANTE! TERCER PISO: Subida escala alfombrada. Dos dormitorios. TODO CON PISO FLOTANTE. DOS EQUIPOS DE AIRE ACONDICIONADO. Dos estufas murales a gas. Ante jardín terraza techada con pergola. Estacionamiento descubierto para un auto! EL CONDOMINIO CUENTA CON SEGURIDAD 24/7 PISCINA QUINCHO JUEGOS INFANTILES ESTACIONAMIENTOS PARA VISITAS!!! Características propiedad antejardín comedor de diario lavadero interior living comedor separado terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles piscina quincho sala de eventos Gastos Contribuciones: $ 109.000 Gastos comunes: $ 60.000"
"portal inmobiliario","Huechuraba","11/5/2020","House","Propiedades usadas","191 m²","4","4","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606550-santa-rosa-de-huechuraba-no-paga-gastos-comunes-uda#position=8&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa muy amplia ubicada en sector muy tranquilo del sector a pasos de importante colegio. Piso 1: Living comedor separados en amplios espacios baño de visitas cocina amoblada y equipada logia y bodega. Piso 2 dormitorio principal en suite y con waking closet 2 amplios dormitorios y otro baño. Piso 3: Enorme sala de estar y otra suite con closet. Patio formado con terraza techada quincho espacio para piscina patio de servicio antejardin riego automático. Ideal para familia grande. Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín despensa escritorio lavadero exterior living comedor separado patio de servicio pieza de planchado pieza de servicio quincho riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall portón automático Características comunidad áreas verdes estacionamiento de visitas juegos infantiles Gastos Contribuciones: $ 70.000 Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","22-06-2020","House","Propiedades usadas","190 m²","3","3","2","6.2 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5676986-muy-central-fuera-de-condominio-uda#position=16&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Excelente casa de dos pisos fuera de condominio cercana a colegios centro comerciales supermercados Mall. Primer Piso: Living y comedor juntos con piso flotante dormitorio en suite con walking closet cocina amblada y equipada. Comedor de diario. Segundo Piso: 2 dormitorios sala de estar y baño completo. Patio y loggia. Estacionamientos dos autos. Metrajes aproximados. Para visitas coordinar con: SISSI BAGINSKY M. - 973050079/JUSTA ZUBIA T. - 973050004 Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: caldera Características propiedad antejardín sala de estar"
"portal inmobiliario","Huechuraba","10/6/2020","House","Propiedades usadas","198 m²","4","3","2","5.7 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5574789-propiedades-jhj-vende-hermosa-casa-como-piloto-cercana-supermercados-colegios-uda#position=20&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Hermosa casa dentro de condominio como piloto tres pisos aislada Primer Piso : Living comedor separados  cocina completamente equipada  baño de visita. Segundo Piso: Dormitorio principal en suite wlak in closet  mas dos dormitorios amplios y su baño completo todo en piso flotante. Tercer Piso : Cuarto dormitorio y gran sala de estar Patio : Terraza amplia techada piscina iluminada con lindo deck No pierdas esta oportunidad !! La casa esta en excelente estado lista para habitar !! Seguridad 24/7 estacionamiento de visitas y juegos ´para niños cerca de centros comerciales colegios a pasos de locomoción Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado mansarda patio de servicio piscina riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","22-06-2020","House","Propiedades usadas","204 m²","6","3","2","6.3 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5678035-dentro-de-condominio-sector-el-carmen-pv-uda#position=14&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción Excelente propiedad ampliada seguridad 24/7 sector del Carmen cerca de supermercado y comercio. Primer piso: Hall de entrada; baño de visitas; cocina amoblada y equipada; con comedor de diario; pieza de servicio; dormitorio principal en suite con walk in closet. Segundo piso: cuatro dormitorios; baño completo. Exterior: jardín formado; terraza techada; barbecue. estacionamiento descubierto para dos autos."
"portal inmobiliario","Huechuraba","11/5/2020","House","Propiedades usadas","230 m²","3","3","2","5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605818-calle-berta-correa-av-los-libertadores-uda#position=9&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa aislada en condominio muy tranquilo y muy bien ubicado. Piso 1: Completo piso cerámica. Recibos living comedor sala de estar u oficina baño visitas cocina amplia amoblada y equipada. Logia cerrada y amboblada. Terraza techada Piscina. Estacionamiento para 2 vehículos. Piso 2: Desde escalera con Piso Flotante. Dormitorio principal en Suite y con waking closet 2 dormitorios amplios y un tercer baño. Condominio con gran seguridad 7/24 quincho piscinas áreas verdes juegos infantiles sala de eventos y estacionamiento de visitas. A pasos de locomoción llegas es pocos minutos al Metro y Mall Plaza Norte cerca de supermercado comercio y colegios de la zona. Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio piscina riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles multicancha piscina quincho sala de eventos Gastos Contribuciones: $ 50.000 Gastos comunes: $ 90.000 Otros suministros internet señal satelital teléfono tv cable wi-fi"
"portal inmobiliario","Huechuraba","3/4/2020","House","Propiedades usadas","185 m²","6","4","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5541836-gran-casa-en-condominio-uda#position=42&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa interior de 3 pisos en Condominio Cerrado Características 1er Piso Estacionamiento para dos autos Hall de entrada oficina living y comedor separado con cocina y comedor de diario. Baño de visitas bodega. Gran Sala de estar Gran dormitorio y baño de servicio habilitados para persona con discapacidad Patio trasero con 1 terrazas con pérgola y logia quincho. 2do Piso Dos dormitorios y baño amplio más pieza principal en suite con walking closet. 3er Piso Con dos dormitorios con closet aire acondicionado. Condominio cuenta con 2 piscinas Club House Seguridad y guardia las 24 horas cerco eléctrico cámaras de seguridad estacionamiento de visita juegos infantiles Gastos comunes aproximados $45.000 Nota El metraje es aproximado y sujeto a confirmación Interesados en visitar contactar a Tatiana Vergara a tatiana.vergara@aicn.cl ó al +56994990865"
"portal inmobiliario","Huechuraba","5/6/2020","House","Propiedades usadas","220 m²","4","4","3","6.79 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5650121-el-sauce-pedro-fontova-portada-de-huechuraba-uda#position=24&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12","Descripción DEL VALLE VENDE EXCELENTE PROPIEDAD - MEJOR UBICACIÓN HUECHURABA Hermosa propiedad como nueva Pedro Fontova - El Sauce. Seguridad 24 horas. Cercana a colegios supermercados Mall Plaza Norte comercio en general locomoción colectiva. 4 baños 4 dormitorios Excelentes terminaciones área de servicio terraza quincho jardín estacionamiento para hasta 3 autos. El condominio posee estacionamiento de visitas. Gastos comunes $80.000 CONTACTO: Exequiel Gonzalez +56 9 94489338 egonzalez@delvallepropiedades.cl"
"portal inmobiliario","Huechuraba","4/5/2020","House","Propiedades usadas","190 m²","4","3","3","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5590856-guanaco-norte-manantial-uda#position=20&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa central  sin gastos comunes. Sector tranquilo y cercano a supermercados centros comerciales y colegios. Primer piso : Hall de acceso y living comedor de piso cerámico cocina amoblada con campana y comedor de diario dormitorio principal en suite baño de visita loggia techada y cerrada. Segundo piso : Dos dormitorios dormitorio de bebé sala de estar y baño completo. Terraza techada jardín formado estacionamiento para 3 o 4 autos antejardín reja. La casa está ubicada frente a caseta de guardia. Contacto Justa Zubia +56973050004 Sissi Baginsky +56973050079 Terminaciones Piso baños: baldosín cerámico Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Características propiedad antejardín comedor de diario riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall"
"portal inmobiliario","Huechuraba","10/4/2020","House","Propiedades usadas","140 m²","4","2","3","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5551327-guanaco-del-manantial-uda#position=35&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Casa de 2 pisos. Hall de acceso living-comedor con salida a terraza cerrada dormitorio en suite cocina tradicional logia piso cerámico en todo el primer piso. Segundo piso: 3 dormitorios 1 baño completo y una sala de estar muy amplia. Todo el segundo piso está alfombrado. Orientación norte antejardín entrada de autos con capacidad para 3 autos. Riego automático portón eléctrico. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Características propiedad antejardín lavadero interior riego automático sala de estar terraza con techo cocina amoblada cocina equipada hall portón automático Gastos Contribuciones: $ 60.000"
"portal inmobiliario","Huechuraba","12/5/2020","House","Propiedades usadas","190 m²","5","3","2","5.5 UF","https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608602-santa-marta-de-huechuraba-av-guanaco-norte-uda#position=2&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394","Descripción Amplia casa ideal para familia numerosa en condominio muy tranquilo. Piso1: Recibos living comedor separados escritorio baño de visitas cocina iluminada amplia y cerrada logia patio trasero quincho y terraza iluminada. Piso 2: Dormitorio principal con waking closet 2 dormitorios amplios y otro baño completo. Piso 3: 2 dormitorios con closet amplia e iluminada sala de estar con aire acondicionado bodega. Condominio con mucha área verde juegos infantiles piscinas y zonas recreativas. A pasos de locomoción y comercio No la dejes pasar!! Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Techos: teja Suministros Agua caliente: calefón Calefacción: otro Características propiedad antejardín comedor de diario despensa escritorio lavadero exterior living comedor separado patio de servicio pieza de planchado pieza de servicio quincho sala de estar terraza con techo cocina amoblada cocina equipada hall Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles piscina quincho sala de eventos Gastos Contribuciones: $ 92.000 Gastos comunes: $ 60.000 Otros suministros internet señal satelital teléfono tv cable wi-fi"
